# fetch_window_utc=2026-09-16T09:19:15Z/2026-09-16T09:37:57Z
# routes_used=metr.org/about; metr.org/blog/2026-08-14-funding-update/; metr.org/coi-policy.pdf; metr.org/blog/2026-05-19-frontier-risk-report/ + metr.org/risk-report-feb-mar-2026.pdf; metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/ + metr.org/hugging-face-incident-report-aug-2026.pdf; metr.org/blog/2026-06-26-gpt-5-6-sol/; metr.org/evaluations/gpt-5-report/; openai-o1-preview-report/; openai-o3-report/; gpt-5-1-codex-max-report/; metr.org/blog/2025-02-27-gpt-4-5-evals/; metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/ + review PDF; metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/; metr.org/blog/2026-02-17-how-we-protect-confidential-information/; metr.org/research; metr.org/blog/; metr.org/evaluations/ (redirect); metr.org/risk-assessment/; metr.org/sitemap.xml; metr.org/2024-annual-report.pdf; metr.org/faisc (redirect); Anthropic alignment-assessment-cybersecurity-incidents + news/investigating-incidents-cybersecurity-evals; OpenAI cdn/deploymentsafety system cards (GPT-4, o1, GPT-4.5, o3/o4-mini, GPT-5, GPT-5.6, Codex-Max) and HF incident PDF; Anthropic Claude 2, Mythos Preview, Mythos 5.1 cards; Amazon arXiv 2507.06260 and 2601.19134; aievaluatorforum.org/initiatives/minimum-operating-conditions + AEF-1 PDF; Wayback CDX metr.org/*agreement* and /*nda*; Wayback 2024 openai.com/index/early-access-for-safety-testing/; github.com/AI-Evaluator-Forum; metr.org/blog/2025-10-23-gpt-oss-methodology-review/
# caps_hit=metr.org/evaluations/ and /faisc are relative-refresh redirects (canonical /risk-assessment/ and /fsp fetched); guessed sci-comm blog URL 404; aievaluatorforum.org/aef-1 and /aef1 HTTP 404 (PDF at /AEF_1_Minimum_Operating_Conditions_for_Independent_Third_Party_AI_Evaluations.pdf); openai.com/index/early-access-for-safety-testing/ HTTP 403 (Wayback 2024 used); r.jina.ai HTTP 403 on aef forum and confidentiality post; Wayback CDX metr.org/*nda* and metr.org/coi-policy.pdf HTTP 503; github.com/AI-Evaluator-Forum HTTP 404
# no_kevinnbass_sources=true
# research/STATE.md read 2026-09-16 before adding facts; already-held seed/locator facts on free tokens, API credits, and the Frontier Risk Report disclosure were re-verified against this-run primaries and are not re-collected as new discoveries
# no_motive_assertions; no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Epoch AI is not METR); free tokens/credits are not cash and are not summed; a term from one engagement is never copied onto another
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
A11,A,MDI,C04.E2,GPT-4.5: OpenAI card states 7 days' access to an earlier checkpoint plus a subset of internal results,,,,OpenAI,,METR,,,,,,,,2025-02-27,day,,,,GPT-4.5 evaluation,OpenAI,pre-release checkpoint access; subset of internal evaluation results,7 days (OpenAI card); a week prior (METR post),earlier checkpoint; subset of internal evaluation results; context to interpret results,,,,,,,issuer statements,GET https://cdn.openai.com/gpt-4-5-system-card-2272025.pdf,https://cdn.openai.com/gpt-4-5-system-card-2272025.pdf,"METR evaluated an earlier checkpoint of GPT-4.5 and was given access to that checkpoint for 7 days, with OpenAI sharing a subset of their internal evaluation results and providing context",2026-09-16T09:25:44Z,7-day window as OpenAI's card states,1,https://metr.org/blog/2025-02-27-gpt-4-5-evals/,,Issuer wording for this engagement. METR post says 'a week prior' (row uses that post as next_document). primary=openai-gpt45-card-20260916T092544Z.pdf
A12,A,MDI,C04.E2,GPT-4 system card: early access granted to Alignment Research Center (ARC Evals),,,,OpenAI,,Alignment Research Center,,,,,,,,2023-03-14,month,,,,GPT-4 pre-deployment evaluation (ARC Evals),OpenAI,early access to models,,early access as part of expert red teaming; power-seeking / autonomous replication evals,,,,,,,issuer statements,GET https://cdn.openai.com/papers/gpt-4-system-card.pdf,https://cdn.openai.com/papers/gpt-4-system-card.pdf,We granted the Alignment Research Center (ARC) early access to the models as a part of our expert red teaming efforts in order to enable their team to assess risks from power-seeking behavior.,2026-09-16T09:25:12Z,early access named; METR did not yet exist as the named entity (ARC Evals era),1,https://metr.org/blog/2023-03-18-update-on-recent-evals/,"Card names ARC, not METR. Model tested was not identical to the release model (card).",Legal entities unmerged: Alignment Research Center is not METR. Access terms of GPT-4/ARC are not copied onto later METR–OpenAI evals. primary=openai-gpt4-system-card-20260916T092512Z.pdf
A13,A,MDI,C04.E2,Anthropic Sep 9 2026: signed agreement grants wide-ranging access including transcripts beyond the window and employees,,,,Anthropic,,METR,signed investigation agreement,2026-09-09,,,,,,2026-09-09,day,"initial term eight weeks, extendable by mutual agreement",,,Anthropic cybersecurity-evaluation incidents investigation,Anthropic,transcripts beyond the incident window; employee interviews; confidential information,,wide-ranging access; transcripts beyond the window; employees permitted to share confidential information; eight weeks initial,,,,,,,issuer statements,GET https://www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,https://www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,"We have signed an agreement with METR to conduct an independent investigation of these incidents. Our agreement grants METR wide-ranging access, including to transcripts beyond the window in which the incidents occurred, and to Anthropic employees, who will be permitted to share confidential informa",2026-09-16T09:24:53Z,access as Anthropic's page states; METR output of this investigation not on metr.org this fetch,1,https://www.anthropic.com/news/investigating-incidents-cybersecurity-evals,"Page does not state model-query level, payment, redaction, or publication rights (Task D).",Anthropic's stated terms for this agreement only. Not copied from the OpenAI/HF investigation. primary=anthropic-cyber-incidents-20260916T092453Z.html
A14,A,MDI,C04.E2,Anthropic Opus 4.6 Sabotage Risk Report review: unredacted report and other materials shared,,,,Anthropic,,METR,,2026-02-11,2026-03-03,,,,,2026-03-12,day,,,,External review of Anthropic Sabotage Risk Report (Claude Opus 4.6),Anthropic,unredacted risk report and other review materials,,unredacted version shared for review; Feb 11 and Mar 3 versions,,,,,,,project documents,GET https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,Anthropic shared an unredacted version of their Sabotage Risk Report and other materials with us for our review.,2026-09-16T09:21:34Z,unredacted report access as this METR review PDF states,1,https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/,,"Access is to Anthropic's report text, not to a live model API. Terms are this review's. primary=metr-org-opus-4-6-sabotage-review-pdf-20260916T092134Z.pdf"
A15,A,MDI,C04.E2,"Anthropic internal agent-monitoring red-team: three weeks, substantial internal-system access",,,,Anthropic,,METR,,,,,,,,2026-03-25,day,three weeks in February–March 2026,,,Red-teaming Anthropic internal agent monitoring systems,Anthropic,access to a subset of internal agent monitoring and security systems; staff available,three weeks; one METR staff member (David Rein),substantial access to relevant internal systems and information; staff available to answer questions,,,,,,,project documents,GET https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,"a METR staff member (David Rein) recently spent three weeks red-teaming a subset of Anthropic’s internal agent monitoring and security systems, many of which are described in the Opus 4.6 Sabotage Risk Report",2026-09-16T09:21:45Z,three-week internal-systems access as this post states,1,,The 26-page report to Anthropic is not published; a redacted version was shared with a subset of METR staff (same post).,Internal-systems red-team; not the later Sep 2026 cyber-incident agreement. primary=metr-org-anthropic-agent-monitoring-20260916T092145Z.html
A16,A,MDI,C04.E2,Amazon Nova Premier: METR reviewed RE-Bench transcripts and multi-agent logs Amazon submitted,,,,Amazon,,METR,,,,,,,,2025-07-07,day,,,,Nova Premier Frontier Model Safety Framework evaluation (arXiv 2507.06260),Amazon,"lab-supplied transcripts, logs, scoring rubrics, safety-judge notes",,independent review of Amazon-supplied results; six representative RE-Bench transcripts; multi-agent logs,,,,,,,project documents,GET https://arxiv.org/pdf/2507.06260,https://arxiv.org/pdf/2507.06260,"Independent auditors (Nemesys Insights for CBRN and Model Evaluation & Threat Research (METR) for Automated AI R&D) reviewed results on test sets, scoring rubrics, and safety-judge notes to verify our internal findings.",2026-09-16T09:29:09Z,review of Amazon-supplied materials; not described as live model-API access,1,,Paper does not state METR had query access to Nova Premier itself.,Amazon Nova Premier engagement only. Not copied onto Nova 2.0 Lite. primary=amazon-nova-premier-20260916T092909Z.pdf
A17,A,MDI,C04.E2,Amazon Nova 2.0 Lite: METR given evaluation results including detailed RE-Bench transcripts,,,,Amazon,,METR,,,,,,,,2026-01-27,day,,,,Nova 2.0 Lite Frontier Model Safety Framework evaluation (arXiv 2601.19134),Amazon,lab-supplied evaluation results and detailed RE-Bench transcripts,,Amazon provided evaluation results including detailed transcripts from RE-Bench runs,,,,,,,project documents,GET https://arxiv.org/pdf/2601.19134,https://arxiv.org/pdf/2601.19134,"we provided the Model Evaluation and Threat Research (METR) group with our evaluation results, including detailed transcripts from RE-Bench runs. Their independent assessment is provided below",2026-09-16T09:29:11Z,transcripts and results shared; METR assessment embedded in the paper,1,,"Paper does not state live model-API access, NDA, or redaction rights (Task D).",Nova 2.0 Lite engagement only. Not copied from Nova Premier. primary=amazon-nova2-20260916T092911Z.pdf
A18,A,MDI,C04.E2,"Claude Mythos 5.1: Anthropic card says pre-deployment testing with METR, based primarily on Anthropic-supplied information",,,,Anthropic,,METR,,,,,,,,2026-09-01,day,,,,Claude Mythos 5.1 / Claude Fable 5.1 pre-deployment testing,Anthropic,pre-deployment testing; Anthropic-supplied capability information,,assessment based primarily on information from Anthropic (card),,,,,,,issuer statements,GET https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20%26%20Claude%20Mythos%205.1%20System%20Card.pdf,https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20%26%20Claude%20Mythos%205.1%20System%20Card.pdf,"We conducted pre-deployment testing of Claude Mythos 5.1’s capabilities with METR, focusing on capabilities relevant to the automation of AI R&D.",2026-09-16T09:26:55Z,pre-deployment testing named; METR standalone post not on metr.org sitemap this fetch,1,https://metr.org/risk-assessment/,Card says assessment was based primarily on Anthropic-supplied information. Query-access level is not stated on the pages of the card extracted this run.,Mythos 5.1 terms are this card's. Not copied from Mythos Preview. primary=anthropic-mythos51-card-20260916T092655Z.pdf
A19,A,MDI,C04.E2,Claude Mythos Preview: METR and Epoch tested prior to release; Anthropic incorporated findings,,,,Anthropic,,METR,,,,,,,,2026-04-07,day,,,,Claude Mythos Preview pre-deployment testing,Anthropic,pre-release testing,,tested prior to release; findings incorporated into Anthropic's overall risk assessment,,,,,,,issuer statements,GET https://www-cdn.anthropic.com/8b8380204f74670be75e81c820ca8dda846ab289.pdf,https://www-cdn.anthropic.com/8b8380204f74670be75e81c820ca8dda846ab289.pdf,Both METR and Epoch AI tested Claude Mythos Preview prior to release and we incorporated their findings into our own overall risk assessment.,2026-09-16T09:27:46Z,pre-release testing named; Epoch AI is a separate entity from METR,1,,"Card does not state API vs on-premises access, NDA, or redaction for this test.",Mythos Preview engagement only. Epoch AI not merged with METR. primary=anthropic-mythos-preview-20260916T092746Z.pdf
A20,A,MDI,C04.E2,Claude 2 model card: Anthropic working with ARC since fall 2022; engineers finetuned a Claude snapshot for ARC evals,,,,Anthropic,,Alignment Research Center,,,,,,,,2023-07-01,month,,,,Claude 2 / earlier Claude snapshot safety audits (ARC Evals),Anthropic,model access; Anthropic-engineer finetuning of a Claude snapshot for ARC evals,,working with ARC since fall of 2022; engineers finetuned a snapshot to aid evaluations,,,,,,,issuer statements,GET https://www-cdn.anthropic.com/bd2a28d2535bfb0494cc8e2a3bf135d2e7523226/Model-Card-Claude-2.pdf,https://www-cdn.anthropic.com/bd2a28d2535bfb0494cc8e2a3bf135d2e7523226/Model-Card-Claude-2.pdf,We have been working with the Alignment Research Center (ARC) since fall of 2022 to support their safety audits of our AI models. Our engineers have worked with ARC to finetune a snapshot of Claude to aid in these evaluations,2026-09-16T09:26:53Z,ARC-era access; finetuning by Anthropic engineers for ARC,1,https://metr.org/blog/2023-03-18-update-on-recent-evals/,,Alignment Research Center is not METR. These terms are not copied onto later METR–Anthropic reviews. primary=anthropic-claude2-card-20260916T092653Z.pdf
A21,A,MDI,C04.E2,metr.org/about: free tokens and access from companies that piloted frontier risk assessments,,,,"OpenAI, Anthropic, Google DeepMind, Meta, Amazon (as named on this page)",,METR,,,,,,,,2026-09-16,day,,,,,frontier AI companies named on the about page,free tokens; access,not quantified on this page,"significant free tokens used for evaluations, research, and engineering",,,,,,,issuer statements,GET https://metr.org/about,https://metr.org/about,"METR has not accepted funding from AI companies, though we make use of significant free tokens, which we use for evaluations, research, and engineering, as noted above.",2026-09-16T09:19:15Z,unquantified free tokens; access and tokens also stated for the five named pilot companies,1,https://metr.org/blog/2026-08-14-funding-update/,Page does not allocate tokens by lab or give a quantity.,"Re-verified this run against the saved primary; STATE.md seed/locator (free tokens, API credits, FRR disclosure) not re-collected as a new discovery. no_kevinnbass_sources. research/STATE.md read before adding facts. Seed MDI0001/K01 locator only until this re-fetch. Free resources are not cash and are not carried into a money total. primary=metr-org-about-20260916T091915Z.html"
A22,A,MDI,C04.E2,How We Protect Confidential Information: siloing of nonpublic model access inside METR,,,,,,METR,,,,,,,,2026-02-17,day,,,,METR confidentiality policy (high-level public description),,nonpublic model access (policy description),,codenames; only researchers on a model's evaluation can generate and see completions,"high-level public description dated February 17, 2026; full policy not published",,,,,,issuer statements,GET https://metr.org/blog/2026-02-17-how-we-protect-confidential-information/,https://metr.org/blog/2026-02-17-how-we-protect-confidential-information/,"When a lab gives us access to a non-public model, we generate an animal codename (e.g. “playful-panda”), and all discussion and references to the model within METR use this codename.",2026-09-16T09:29:13Z,internal siloing described; not an engagement-specific access grant,1,,This post is a high-level description; the underlying confidentiality policy text is not published as a standalone document this fetch.,"Policy description, not a lab-specific access grant. Full policy text: Task D. primary=metr-org-protect-confidential-20260916T092913Z.html"
