# fetch_window: 2026-09-16T09:53:47Z UTC (live GETs; Wayback id_ and r.jina.ai attempted as noted per row) routes_used: metr.org/about,/donate,/,/blog,/blog/2026-08-14-funding-update/; longview.org home,/about/,/artificial-intelligence/,/grants/ (404),/grantmaking/,/organisational-structure/,/fund/frontier-ai-fund/,/fund/emerging-challenges-fund/,/fund/emerging-challenges-fund-december-2023-grants-report/, ?s=METR, sitemaps, wp-json grant CPT slug=arc-evaluations and search=METR; GWWC /charities/arc-evals, /charities/metr (404), Aug 2023 longtermism grants report, /charities/longview-philanthropy; live effektiv-spenden.org safeguarding-the-future, H1/2023 blog, impressum, transparenz + Jahresabschluss 2022-2024 PDFs; Wayback id_ ES captures; SFF survivalandflourishing.fund/recommendations; ProPublica API EIN 93-2664730, 99-1219864, 86-3605182, 93-3629215; GivingTuesday S3 XML Longview USA 202503179349304265, METR 202523209349300367, ARC 202403209349312630 and 202513219349323246, GWWC USA 202431219349300708 and 202533179349308523; Companies House 14444004 overview/filing-history + AA 31 Dec 2024 PDF; Charity Commission register search + API; IRS TEOS 403; IRS epostcard index_2024/2025/2026.csv; SEC EFTS; CourtListener; USAspending; Google Drive ECF annual-report view/uc; no_kevinnbass_sources caps_hit: r.jina.ai HTTP 403; IRS TEOS HTTP 403; Charity Commission API 401; IRS AWS index_YYYY.csv HTTP 404; IRS eo_de.csv/zip HTTP 404; longview.org/grants/ HTTP 404; Google Drive uc export HTML Can't download file; CH FY2024 AA PDF scanned (no text layer); Wayback CDX HTTP 503/504 on several ES URLs (direct id_ still 200); Bundesanzeiger GET failed (curl URL brackets); USAspending JS shell; index_2026.csv 0 hits for Longview/METR/ARC EINs no_kevinnbass_sources=true public_read_only=true (no email/message/telephone/file/submit/post); money types not summed; legal filer kept distinct from fund brand
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
11,A,MDP,C02.E5;C06.E1,Longview WP grant CPT object 1577 (slug arc-evaluations) names METR without an amount,grantmaker,,wp_post_id=1577; slug=arc-evaluations,Longview Philanthropy (brand grant CPT),,Model Evaluation & Threat Research,grant catalog object without a public amount field,,,,,,,2023-09-25,day,,undisclosed on public REST payload,,,,,,,,,,,,,issuer statements,GET https://www.longview.org/wp-json/wp/v2/grant?slug=arc-evaluations,https://www.longview.org/wp-json/wp/v2/grant?slug=arc-evaluations,"""slug"":""arc-evaluations"",""status"":""publish"",""type"":""grant"",""link"":""https:\/\/www.longview.org\/?grant=arc-evaluations"",""title"":{""rendered"":""Model Evaluation &#038; Threat Research""},""featured_media"":278,""template"":"""",""class_list"":[""post-1577"",""grant"",""type-grant"",""status-publish"",""has-post-thumbnail",2026-09-16T09:53:47Z,Longview own grant CPT titles Model Evaluation & Threat Research dated 2023-09-25; public JSON has no amount field,1,"August 2023 Grants Report for the $220,000 figure (this catalog object does not amount it)",Keyword search=METR on /wp-json/wp/v2/grant returns []. Catalog dump / slug lookup finds id 1577. Public REST does not expose an ACF amount.,Saved longview-wp-json-grant-slug-arc-evaluations-20260916T095347Z.json. Amount undisclosed here; do not invent one from the GWWC report onto this JSON.
12,B,MDE,C02.E5;C06.E1,Longview Philanthropy USA Inc (legal filer),foundation,Longview Philanthropy USA,EIN 93-2664730,Longview Philanthropy USA Inc,,,US 501(c)(3) legal entity under the Longview Philanthropy brand,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://www.longview.org/organisational-structure/,https://www.longview.org/organisational-structure/,"Longview Philanthropy is an umbrella term for Longview Philanthropy USA Inc. and Longview Inc. Ltd, two separate legal entities that work together in furtherance of common objectives. While they collaborate on certain programs and activities, they operate as separate and independent organizations, e",2026-09-16T09:53:47Z,brand is an umbrella; USA Inc EIN 93-2664730 is a distinct legal filer,1,,Brand and filer are not merged.,Saved longview-org-structure-20260916T095347Z.html. Page also states EIN 93-2664730. Do not treat 'Longview Philanthropy' as the Form 990 filer.
13,B,MDE,C02.E5;C06.E1,Longview Inc. Ltd (UK legal filer),grantmaker,LONGVIEW INC. LTD,Companies House 14444004,Longview Inc. Ltd,,,UK company limited by guarantee under the Longview Philanthropy brand,,,,,,,,,,,,,,,,,,,,,,,state registries,GET https://find-and-update.company-information.service.gov.uk/company/14444004,https://find-and-update.company-information.service.gov.uk/company/14444004,"Private company limited by guarantee without share capital
                </span>

            </dd>
        </dl>

        <dl class=""column-third"">
                <dt id=""company-birth-type"">Incorporated on</dt>
                <dd class=""data"" id=""company-creation-date"">26 October 2022</dd>
   ",2026-09-16T09:53:47Z,UK filer 14444004; accounts to 31 December 2024; not on this page a charity-register number,1,filed accounts PDF grant notes (scanned; see adjacent row),,Saved ch-longview-inc-20260916T095347Z.html. Distinct from EIN 93-2664730.
14,B,MDS,C06.E1,Longview USA Inc TY2024 Form 990 Schedule I — no METR/ARC line,foundation,,EIN 93-2664730; object 202503179349304265,Longview Philanthropy USA Inc,,five domestic 501(c)(3) grantees (none METR/ARC),filed domestic grants,,,,,,USD,2024,year,TY2024 2024-01-01 to 2024-12-31,filed; METR not among recipients,,,,,,,,,,,,yes (Schedule I Part II; METR absent),funder filings,GET GivingTuesday S3 XML 202503179349304265_public.xml ; IRS990ScheduleI RecipientTable,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503179349304265_public.xml,"<BusinessNameLine1Txt>PLAYERS PHILANTHROPY FUND</BusinessNameLine1Txt>
        </RecipientBusinessName>
        <USAddress>
          <AddressLine1Txt>1122 KENILWORTH DR STE 201</AddressLine1Txt>
          <CityNm>TOWSON</CityNm>
          <StateAbbreviationCd>MD</StateAbbreviationCd>
          <ZIP",2026-09-16T09:53:47Z,none found in Longview Philanthropy USA Inc TY2024 Form 990 Schedule I as of 2026-09-16T09:53:47Z,0,TY2025 Form 990 when filed,First US 990 year is 2024 (ruling Feb 2024). Public e-file Schedule B names are restricted. Foreign grants are on Schedule F without org names.,"Years/filings checked: US TY2024 Form 990. Five domestic grantees: Players Philanthropy Fund, Rethink Priorities, AI Objectives Institute, Pacific Forum International, Horizon Institute. Cash amounts on those lines are not summed into a METR figure. Saved gt-xml-longview-usa-2024-20260916T095347Z.xml. Legal filer is USA Inc, not the brand."
15,B,MDS,C06.E1,"Longview USA Inc TY2024 Schedule F foreign grants — unnamed Europe orgs, no METR",foundation,,EIN 93-2664730,Longview Philanthropy USA Inc,,three unnamed organizations in Europe (Including Iceland & Greenland),filed foreign grants (org names omitted on Schedule F),,,,,,USD,2024,year,TY2024,filed; METR not named,,,,,,,,,,,,,funder filings,GET same XML IRS990ScheduleF GrantsToOrgOutsideUSGrp,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503179349304265_public.xml,"<RegionTotalExpendituresAmt>892714</RegionTotalExpendituresAmt>
      </AccountActivitiesOutsideUSGrp>
      <SubtotalOfficesCnt>0</SubtotalOfficesCnt>
      <SubtotalEmployeesCnt>0</SubtotalEmployeesCnt>
      <ContinuationTotalOfficeCnt>0</ContinuationTotalOfficeCnt>
      <ContinuationTotalEmploy",2026-09-16T09:53:47Z,none found in Longview Philanthropy USA Inc TY2024 Form 990 Schedule F as of 2026-09-16T09:53:47Z for a named METR/ARC grantee,0,UK Longview Inc. Ltd accounts notes or a later 990 that names foreign grantees,"Schedule F Part II omits foreign organization legal names; three GENERAL SUPPORT cash grants 504714, 262000, 126000 are not identified as METR and are not summed. Do not convert or match 126000 to the EUR 128,000 regrant.",Blind spot: unnamed foreign grantees could in principle include a UK/EU entity; the e-file does not name METR. Saved same XML plus pp-fulltext-schedF-20260916T095347Z.html.
16,B,MDS,C06.E1,Longview Inc. Ltd FY2024 accounts PDF (image-only) — no extractable METR grant line,grantmaker,,14444004 AA made up to 31 December 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,funder filings,GET https://find-and-update.company-information.service.gov.uk/company/14444004/filing-history/MzQ4MzcxMjE5OGFkaXF6a2N4/document?format=pdf&download=0,https://find-and-update.company-information.service.gov.uk/company/14444004/filing-history/MzQ4MzcxMjE5OGFkaXF6a2N4/document?format=pdf&download=0,none found in Longview Inc. Ltd total exemption full accounts made up to 31 December 2024 (Companies House PDF MzQ4MzcxMjE5OGFkaXF6a2N4) as of 2026-09-16T09:53:47Z,2026-09-16T09:53:47Z,none found in Longview Inc. Ltd total exemption full accounts made up to 31 December 2024 (Companies House PDF MzQ4MzcxMjE5OGFkaXF6a2N4) as of 2026-09-16T09:53:47Z,0,full (non-abridged) accounts or a grant schedule if later filed; OCR of the 9-page scan,"PDF is a 9-page scanned image (file reports PDF 1.1, 9 pages); pdftotext empty (syntax error / no text layer); bytes contain no string METR. Small-company accounts often omit a grant list.",Filing-history years checked: AA to 31 Dec 2024. Saved ch-aa-2024-pdf-20260916T095347Z.pdf and ch-longview-filing-history-20260916T095347Z.html. UK filer ≠ USA Inc ≠ brand. None-found row cites the searched URL; quote is the bounded-negative sentence.
17,B,MDE,C02.E5;C06.E1,UES gGmbH für effektives Spenden (German legal filer),grantmaker,Effektiv Spenden (Germany project of UES gGmbH),HRB 204815 B; Amtsgericht Berlin Charlottenburg,UES – Gemeinnützige GmbH für effektives Spenden,,,legal filer of the Effektiv Spenden brand in Germany,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://effektiv-spenden.org/impressum/ (live HTTP 200),https://effektiv-spenden.org/impressum/,"<strong>Registernummer</strong>: HRB 204815 B</p><p class=""wp-block-paragraph""><strong>UST ID</strong>: DE410420506</p><p class=""wp-block-paragraph""><strong>Geschäftssitz</strong>: Berlin</p><p class=""wp-block-paragraph""><strong>Verantwortliche i.S.d. § 55 Abs. 2 RStV:</strong> Sebastian Schwiecker<",2026-09-16T09:53:47Z,"legal filer is UES gGmbH HRB 204815 B, not the fund brand",1,Handelsregister extract / Jahresabschluss linked from /transparenz/,Swiss payments go through Effektiv Spenden Schweiz (separate entity on the same impressum).,"Saved es-impressum-20260916T095347Z.html and es-transparenz-20260916T095347Z.html. Do not merge UES gGmbH, ESS (CH), and the Giving Fund brand."
18,B,MDS,C06.E1,"UES gGmbH Jahresabschluss 2023 — aggregate Weitergeleitete Spenden, no METR/ARC line",grantmaker,,HRB 204815 B; year ended 2023-12-31,UES – Gemeinnützige GmbH für effektives Spenden,,,German annual accounts (aggregate regranting),,,,,,EUR,2023,year,2023-01-01 to 2023-12-31,,,,,,,,,,,,,,funder filings,GET https://effektiv-spenden.org/wp-content/uploads/2024/07/Jahresabschluss-UES-–-Gemeinnuetzige-GmbH-fuer-effektives-Spenden-2023.pdf ; pdftotext; search METR|ARC|128.000,https://effektiv-spenden.org/wp-content/uploads/2024/07/Jahresabschluss-UES-%E2%80%93-Gemeinnuetzige-GmbH-fuer-effektives-Spenden-2023.pdf,"Weitergeleitete Spenden                         -11.765.151,77                    -12.056.623,58
       b) Aufwendungen für bezogene Leistungen                -14.056,88                      -123.332,51
                                                                           -11.779.208,65   -12.1",2026-09-16T09:53:47Z,none found in UES gGmbH Jahresabschluss zum 31. Dezember 2023 as of 2026-09-16T09:53:47Z for a named METR/ARC grant line,0,"a UES grant schedule or agreement naming METR/ARC Evals and EUR 128,000","Accounts report aggregate Weitergeleitete Spenden -11.765.151,77 EUR (prior year -12.056.623,58). No grantee names. Do not treat the aggregate as the 128.000 EUR METR regrant.",Live transparenz PDF recovered this fetch (prior wave live site 403). PDF es-jahresabschluss-2023-20260916T095347Z.pdf; text extract es-jahresabschluss-2023-text-20260916T095347Z.txt used for the quote substring. 2024 accounts likewise unnamed (es-jahresabschluss-2024-20260916T095347Z.pdf).
19,B,MDS,C06.E1,England & Wales Charity Commission search Longview Philanthropy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state registries,GET https://register-of-charities.charitycommission.gov.uk/en/charity-search/-/charity-details/search?q=Longview+Philanthropy,https://register-of-charities.charitycommission.gov.uk/en/charity-search/-/charity-details/search?q=Longview+Philanthropy,"Search the register of charities</title>


	<meta content=""initial-scale=1.0, width=device-width"" name=""viewport"" />
































<meta content=""text/html; charset=UTF-8"" http-equiv=""content-type"" />












<script type=""importmap"">{""imports"":{""@clayui/breadcrumb"":""/o/fronten",2026-09-16T09:53:47Z,none found in Charity Commission for England and Wales register search q=Longview Philanthropy as of 2026-09-16T09:53:47Z,0,"Companies House accounts (UK vehicle is a company limited by guarantee, not a registered charity)",Search UI is a JS form without an enumerated result list in the saved HTML. API searchCharityName returned HTTP 401. Blind spot: a charity could exist under a different legal name.,"Saved cc-search-longview-20260916T095347Z.html and cc-api-search-longview-20260916T095347Z.json. Longview Inc. Ltd is the UK company, not a Commission charity."
20,B,MDS,C06.E1,METR FY2024 Form 990 — no Longview or Effektiv Spenden named contributor,recipient,,EIN 99-1219864 object 202523209349300367,,,,,,,,,,,,,,,,,,,,,,,,,,,recipient filings,GET GivingTuesday S3 XML 202523209349300367_public.xml ; search LONGVIEW|EFFEKTIV|SPENDEN,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523209349300367_public.xml,"<ContributorNum>RESTRICTED</ContributorNum>
        <ContributorBusinessName>
          <BusinessNameLine1>RESTRICTED</BusinessNameLine1>
        </ContributorBusinessName>
        <ContributorUSAddress>
          <AddressLine1>RESTRICTED</AddressLine1>
          <AddressLine2>RESTRICTED</AddressLin",2026-09-16T09:53:47Z,none found in METR FY2024 Form 990 XML as of 2026-09-16T09:53:47Z for a Longview or Effektiv Spenden named payer,0,METR FY2025 990; unredacted Schedule B (not public),Public Schedule B contributor names are RESTRICTED. Related org named is Alignment Research Center. Blind spot: a Longview/ES payment could sit inside aggregated contributions.,Years checked: METR FY2024 990 only public e-file. Saved metr-990-fy2024-xml-20260916T095347Z.xml. Related-org transfers from ARC are a different path (MD12).
