# fetch_window: 2026-09-16T09:49:22Z UTC (live GETs of SFF round pages, jaan.online donations.csv, IRS e-file XML via GivingTuesday lake, complete IRS index_2024/2025/2026.csv, Anthropic/Semafor/Postimees HTML, ProPublica API v2, SEC EFTS, CourtListener, CA OAG, USAspending, GuideStar)
# routes_used: SFF live round pages 2019–2025, /recommendations, /matching-pledges, /contact, /2026/recommendations (404); SFC survivalandflourishing.com; jaan.online/philanthropy/ and donations.csv; METR about; Anthropic Series A and /company; Founders Pledge and SVCF and FLI IRS e-file XML; METR FY2024 990 XML; complete IRS index_2024.csv (91056866 bytes / 728720 lines), index_2025.csv (93053080 bytes / 748907 lines, METR EIN present), index_2026.csv (47506032 bytes / 385891 lines); ProPublica Nonprofit Explorer API v2; SEC EFTS; CourtListener REST v4; USAspending GET; CA OAG RCT/EVOKE/May-Not-Operate CSV; GuideStar search; Semafor 2023-04-28; Postimees 2026-02-22
# caps_hit: USAspending spending_by_award GET HTTP 405; CA OAG RCT Search.aspx HTTP 404; lab.candid.org DNS fail; www.candid.org DNS fail; Wayback CDX HTTP 504; ProPublica q=Survival and Flourishing total_results=0; IRS TEOS UI HTTP 403; IRS index_2026.csv 0 hits for FP/SVCF/METR EINs (complete file); SFF-2026 HTTP 404; Schedule B identities RESTRICTED; DAF Schedule I has no adviser field; jaan.online ledger incomplete and ends 2025-03-31 in this fetch; X/Twitter not used
# no_kevinnbass_sources=true
# money_types_not_summed=true; recommendations, ledger paid_grant, and filed_grant kept distinct; matching pledges and speculation annotations not collapsed into one unconditional amount; investment/observer facts are not grant evidence
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
11,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2023-H2 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2023-h2-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2023-h2-recommendations,none found in SFF-2023-H2 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2023-H2 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2023-h2-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
12,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2022-H1 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2022-h1-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2022-h1-recommendations,none found in SFF-2022-H1 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2022-H1 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2022-h1-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
13,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2021-H2 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2021-h2-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2021-h2-recommendations,none found in SFF-2021-H2 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2021-H2 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2021-h2-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
14,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2021-H1 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2021-h1-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2021-h1-recommendations,none found in SFF-2021-H1 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2021-H1 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2021-h1-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
15,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2020-H2 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2020-h2-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2020-h2-recommendations,none found in SFF-2020-H2 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2020-H2 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2020-h2-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
16,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2020-H1 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2020-h1-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2020-h1-recommendations,none found in SFF-2020-H1 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2020-H1 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2020-h1-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
17,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on SFF-2019 recommendations page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/sff-2019-q4-recommendations filter organization name contains METR OR Model Evaluation OR Alignment Research Center OR ARC Evals,https://survivalandflourishing.fund/sff-2019-q4-recommendations,none found in SFF-2019 recommendations page as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2019 recommendations page as of 2026-09-16T09:49:22Z,0,,Page tables were parsed for those name strings only; later-added rows would not appear until a re-fetch.,Live fetch sff-2019-q4-recommendations.html-20260916T094922Z. Not an unbounded negative. Other organizations on the page are out of this lane except as context that the table loaded.
18,A,MDS,C02.E2;C02.E5,METR / ARC / ARC Evals recommendation on unpublished SFF-2026 round page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://survivalandflourishing.fund/2026/recommendations,https://survivalandflourishing.fund/2026/recommendations,none found in SFF-2026 recommendations page (HTTP 404 Not Found) as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in SFF-2026 recommendations page (HTTP 404 Not Found) as of 2026-09-16T09:49:22Z,0,,Page title is Not Found. An unpublished SFF-2026 round is out of scope except as this bounded negative.,"Live fetch sff-2026-recommendations.html-20260916T094922Z HTTP 404. Quote in primary: '<title>Not Found</title>\n<meta content=""'."
19,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2024-07-23 SFF-spec $10,000 to METR",individual,,,Jaan Tallinn,SFF-spec,Model Evaluation and Threat Research,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,10000,USD,2024-07-23,day,,disbursed as recorded on jaan.online ledger,For general operating support,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2024-07-23,SFF-spec,USD,""10,000"",""$10,000"",Model Evaluation and Threat Research,For general operating support
2024-07-23",2026-09-16T09:49:22Z,"ledger $10,000 on 2024-07-23 via SFF-spec; corresponds to half of SFF-2024 METR speculation annotation, not the full $204,000",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. Amount equals one of two $10,000 speculation-scale lines whose sum equals the SFF-2024 ($20,000)† annotation. Do not add this payment to the $204,000 recommendation."
20,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2024-07-24 SFF-spec $10,000 to METR",individual,,,Jaan Tallinn,SFF-spec,Model Evaluation and Threat Research,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,10000,USD,2024-07-24,day,,disbursed as recorded on jaan.online ledger,For general operating support,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2024-07-24,SFF-spec,USD,""10,000"",""$10,000"",Model Evaluation and Threat Research,For general operating support
2024-07-24",2026-09-16T09:49:22Z,"ledger $10,000 on 2024-07-24 via SFF-spec; with 2024-07-23 matches the $20,000 speculation annotation not the $204,000 recommendation",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. Second $10,000 SFF-spec line. Together with 2024-07-23 equals $20,000 vs SFF-2024 METR ($20,000)†. Do not sum with the recommendation."
21,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2024-12-06 FP-US $184,000 to METR",individual,,,Jaan Tallinn,FP-US,Model Evaluation and Threat Research,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,184000,USD,2024-12-06,day,,disbursed as recorded on jaan.online ledger,General support,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2024-12-06,FP-US,USD,""184,000"",""$184,000"",Model Evaluation and Threat Research,General support
2024-12-06,FP-U",2026-09-16T09:49:22Z,"ledger $184,000 on 2024-12-06 via FP-US; differs from SFF-2024 recommendation $204,000 (gap equals the $20,000 speculation lines)",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. $184,000 differs from the SFF-2024 recommendation $204,000 by $20,000 (the speculation already on the ledger). Do not add recommendation to this payment. Intermediary is Founders Pledge US as via=FP-US, kept separate from Jaan Tallinn the individual."
22,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2024-07-19 SFF-spec $50,000 to Alignment Research Center",individual,,,Jaan Tallinn,SFF-spec,Alignment Research Center,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,50000,USD,2024-07-19,day,,disbursed as recorded on jaan.online ledger,For general operating support,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2024-07-19,SFF-spec,USD,""50,000"",""$50,000"",Alignment Research Center,For general operating support
2024-07-19,",2026-09-16T09:49:22Z,"ledger $50,000 on 2024-07-19 via SFF-spec; matches SFF-2024 ARC speculation annotation, not the full $197,000",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. Equals the SFF-2024 ARC ($50,000)† annotation. Do not add to the $197,000 recommendation."
23,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2024-11-21 FP-US $147,000 to Alignment Research Center",individual,,,Jaan Tallinn,FP-US,Alignment Research Center,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,147000,USD,2024-11-21,day,,disbursed as recorded on jaan.online ledger,General support,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2024-11-21,FP-US,USD,""147,000"",""$147,000"",Alignment Research Center,General support
2024-11-21,FP-US",2026-09-16T09:49:22Z,"ledger $147,000 on 2024-11-21 via FP-US; differs from SFF-2024 ARC $197,000 by the $50,000 speculation line",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. $147,000 differs from SFF-2024 ARC recommendation $197,000 by $50,000 (the speculation line). Do not add recommendation to payment."
24,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2023-06-15 FP-US $1,846,000 to ARC Evals Team",individual,,,Jaan Tallinn,FP-US,Alignment Research Center,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,1846000,USD,2023-06-15,day,,disbursed as recorded on jaan.online ledger,General support for ARC Evals Team,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2023-06-15,FP-US,USD,""1,846,000"",""$1,846,000"",Alignment Research Center,General support for ARC Evals Team
2023-06-15,FP",2026-09-16T09:49:22Z,"ledger $1,846,000 on 2023-06-15 via FP-US for ARC Evals Team; differs from SFF-2023-H1 recommendation $3,247,000",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. Ledger $1,846,000 DIFFERS from SFF-2023-H1 recommendation $3,247,000. Do not sum them. Remaining $1,401,000 is not on this ledger."
25,B,MDF,C02.E2;C02.E5,"Tallinn ledger 2022-12-20 FP-US $2,179,000 to Alignment Research Center",individual,,,Jaan Tallinn,FP-US,Alignment Research Center,public donation-ledger disbursement,,,tallinn-public-donation-ledger,paid_grant,2179000,USD,2022-12-20,day,,disbursed as recorded on jaan.online ledger,General support,,,,,,,,,,jaan.online/philanthropy/donations.csv,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient METR/ARC,https://jaan.online/philanthropy/donations.csv,"2022-12-20,FP-US,USD,""2,179,000"",""$2,179,000"",Alignment Research Center,General support
2022-12-20,F",2026-09-16T09:49:22Z,"ledger $2,179,000 on 2022-12-20 via FP-US; amount equals SFF-2022-H2 recommendation (not added to it)",1,,"Ledger is incomplete by its own page heading; via is a payment channel, not merged with the recommending fund.","Live fetch jaan-donations.csv-20260916T094922Z. Ledger amount equals SFF-2022-H2 recommendation $2,179,000. Equality of figures is not a sum; types stay separate."
26,B,MDS,C02.E2;C02.E5,"Tallinn ledger payment for SFF-2025 METR $120,000 remainder or $428,000 matching pledge",individual,,,Jaan Tallinn,,Model Evaluation and Threat Research,,,,,,,,,,,,,,,,,,,,,,,,self-statements,GET https://jaan.online/philanthropy/donations.csv filter recipient contains Model Evaluation or METR and disbursed>=2025-01-01,https://jaan.online/philanthropy/donations.csv,none found in jaan.online/philanthropy/donations.csv METR/Model Evaluation rows after 2024-12-06 as of 2026-09-16T09:49:22Z,2026-09-16T09:49:22Z,none found in jaan.online/philanthropy/donations.csv METR/Model Evaluation rows after 2024-12-06 as of 2026-09-16T09:49:22Z,0,later ledger update after SFF-2025 disbursement,CSV last disbursed date in this fetch is 2025-03-31; SFF-2025 recommendations post-date that window for many rows. Incomplete list per donations.html heading.,"Three METR rows exist, all 2024. No 2025 METR/ARC ledger payment in this fetch. Not an unbounded negative."
