# fetch_window_utc=2026-09-16T09:48:49Z/2026-09-16T09:53:26Z
# routes_used=metr.org/about+donate; Packard Yoast sitemap_index+grantee-sitemap+grantee-sitemap2+grant-directory-pro/v1 grantees+grants; Pew robots site-map + 3 sitemapfiles shards (20932 loc); Schmidt WP types+profile_2025 CPT; Sijbrandij sitemap+/grants; LaCentra sitemap+/grants+/frontier; Astralis /grants; expa.org; Longview WP grant CPT+grant-sitemap.xml+page-sitemap; SFF survivalandflourishing.fund table+/recommendations; Coefficient sitemap_index+wp/v2/types+/grants job+permalinks; Wayback id_ OpenPhil /grants/ 20240326 (CDX 503); Founders Pledge sitemap+/grantees/metr; GWWC sitemap-0+/charities/arc-evals; EA Funds /api/grants CSV + sitemap; FLI grant-sitemap + /grant/alignment-research-center/; Audacious sitemap+Canary; Manifund /projects; Candid search (locator); philanthropy.org who-funds (locator); grantmakers.io; Lightspeed; Jane Street; Effektiv Spenden GET+jina; AIS directory 10 sitemap shards; AISI /grants+sitemap.xml+example-projects+alignmentproject.aisi.gov.uk; grantmaking.ai/fund-ai-safety; macroscopic.fund/grants; every.org/metr (429); donations.vipulnaik.com organization.php
# caps_hit=Coefficient live grants catalog withdrawn (/grants is job; grant CPT absent; permalinks 404; sitemap has no grants shard); Pew /api/* robots Disallow and /search JS; Schmidt /awardees JS (used profile_2025); Longview grant-sitemap.xml n=3 omits arc-evaluations (CPT n=23 finds it); Longview ?grant= redirects to /grantmaking/ and REST omits amount; EA Funds HTML ?query= ignored (CSV used; 2026 n=9); FLI wp/v2/grant 404 (sitemap used); Effektiv Spenden HTTP 403 + jina 403; Wayback CDX HTTP 503 Temporarily Offline; every.org HTTP 429; Manifund 8MB JS dump (no METR project title); Candid login wall; Packard keyword not used as the B route; AISI /grants is programme copy not a grantee dump; Alignment Project /awardees 404; vipul organization.php 404; macroscopic.fund/grants HTTP 404; AIS directory is opportunity cards not payments; Founders Pledge sitemap omits /grantees/metr; r.jina.ai HTTP 403 this window
# no_kevinnbass_sources=true
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
B08,B,MDS,C02.E2;C01.E5,"Expa.org has no grant index, sitemap or API",,,,Expa.org,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,"GET https://www.expa.org/ ; no /grants path, no robots sitemap advertised on this host",https://www.expa.org/,We support nonprofits by periodically giving grants and advice to talented teams.,2026-09-16T09:48:55Z,"none found in https://www.expa.org/ as of 2026-09-16T09:48:54Z for a METR/ARC grant listing, amount or date",0,,One-line site; not a grant database. Enumeration route is the only public URL.,Named supporter without a public grant catalog. Saved expa-org_20260916T094855Z.html.
B09,B,MDS,C02.E2;C01.E5,Longview Philanthropy WP grant CPT enumeration,,METR; Model Evaluation & Threat Research; ARC Evals,wp_post_id=1577; slug=arc-evaluations,Longview Philanthropy,,Model Evaluation & Threat Research,grant,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.longview.org/wp-json/wp/v2/types (type=grant) then GET /wp-json/wp/v2/grant?per_page=100 (X-WP-Total=23); search=METR total=0; search=Model Evaluation total=1 slug=arc-evaluations,https://www.longview.org/wp-json/wp/v2/grant?per_page=100&page=1,"""slug"":""arc-evaluations"",""status"":""publish"",""type"":""grant""",2026-09-16T09:48:58Z,"Grant CPT n=23; one object titled Model Evaluation & Threat Research (slug arc-evaluations, date 2023-09-25, link https://www.longview.org/?grant=arc-evaluations). Amount is not in the public REST payload. HTML ?grant= redirects to /grantmaking/.",23,https://www.givingwhatwecan.org/charities/arc-evals,Grant objects are noindex. Public REST does not expose ACF amount. Keyword search=METR misses the record (title uses Model Evaluation & Threat Research); catalog dump finds it. Caps_hit: Yoast grant-sitemap.xml n=3 omits arc-evaluations (B25).,"Canonical enumeration=WP grant CPT, not /grants/ (HTTP 404). Amount for this award is recorded from GWWC quoting Longview (C04), not invented here. Saved lv-grant-p1_20260916T094858Z.json, longview-wp-types_20260916T094858Z.json, lv-grant-search-metr_20260916T094858Z.json, lv-grant-search-model_20260916T094859Z.json."
B10,B,MDS,C02.E2;C01.E5,Survival and Flourishing Fund recommendation table enumeration,,"METR; Model Evaluation and Threat Research; Model Evaluation and Threat Research, Inc.",,Survival and Flourishing Fund,Jaan Tallinn,"Model Evaluation and Threat Research, Inc.",,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://survivalandflourishing.fund/ (home table) and GET /recommendations ; count <tr> and filter recipient cells,https://survivalandflourishing.fund/,"<td class=""in-grid"">SFF-2025</td><td class=""in-grid"">Jaan Tallinn</td><td class=""in-grid"">Model Evaluation &amp; Threat Research (METR)</td><td class=""in-grid"">$120,000 +$428,000‡</td>",2026-09-16T09:49:00Z,"Home table n=472 tr across rounds SFF-2019-Q3 through SFF-2025. METR Inc rows: SFF-2025 $120,000 + $428,000 matching pledge; SFF-2024 $204,000. Separate ARC legal-entity rows also present (not merged).",472,,sFF-2025-recommendations URL 404; the live catalog is the home/recommendations table. Round SFF-2026 label appears in page text but has 0 table rows. Matching pledges are a separate money type (C03b).,"Canonical SFF catalog. Legal recipient column names Model Evaluation and Threat Research, Inc. Saved sff-fund_20260916T094900Z.html and sff-recommendations_20260916T094900Z.html."
B11,B,MDS,C02.E2;C01.E5,Coefficient Giving / Open Philanthropy live grants catalog withdrawn,,,,Coefficient Giving (formerly Open Philanthropy),,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET coefficientgiving.org/sitemap_index.xml (no grants sitemap); GET wp-json/wp/v2/types (no grant CPT); GET /grants (job posting); GET permalinks /grants/alignment-research-center-general-support/ (404); Wayback id_ 20240326 OpenPhil /grants/,https://www.coefficientgiving.org/grants,[CLOSED] Grants Associate | Coefficient Giving,2026-09-16T09:49:03Z,none found in live Coefficient Giving grants catalog as of 2026-09-16T09:49:03Z: /grants is a closed job; grant CPT absent; grant permalinks HTTP 404; sitemap has page/research/team/focus-area only,0,https://web.archive.org/web/20240326141847id_/https://www.openphilanthropy.org/grants/,Live catalog cannot be enumerated. Wayback 2024-03-26 Open Philanthropy /grants/ landing HTML is a paginated subset (26 unique grant permalinks on the captured page) with an Alignment Research Center filter checkbox; it is not a full dump. CDX returned HTTP 503 Temporarily Offline this window.,"Independent AI-safety grant database. Candid not used as award source. Saved cg-sitemap_20260916T094903Z.xml, cg-wp-types_20260916T094903Z.json, cg-grants_20260916T094903Z.html, wayback-cdx-cg-metr_20260916T094913Z.json, wayback-op-grants-20240326_20260916T094917Z.html."
B12,B,MDS,C02.E2;C01.E5,Founders Pledge high-impact grantees database (sitemap + METR permalink),,METR,,Founders Pledge,,METR,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.founderspledge.com/sitemap.xml (444 loc) then GET /grantees/metr ; also GET /programs/global-catastrophic-risk-grantees,https://www.founderspledge.com/grantees/metr,"<time dateTime=""2024-04-11"">April 2024</time>",2026-09-16T09:49:04Z,METR permalink exists and states first funded April 2024. Sitemap lists 444 loc; /grantees/metr is not in the sitemap loc list (cap). GCR program page lists grantee hrefs without /grantees/metr.,444,,Page says this is not a complete list of every grant. Amount is not published on the METR card. Sitemap alone would miss METR (Packard-style); the canonical grantee URL was still fetched.,"Independent catalog. Amount blank because undisclosed on this page. Saved fp-sitemap_20260916T094904Z.xml, fp-metr_20260916T094904Z.html, fp-grantees_20260916T094904Z.html."
B13,B,MDS,C02.E2;C01.E5,Giving What We Can charities sitemap enumeration,,METR; ARC Evals,,Longview Philanthropy,,METR (formerly called ARC Evals),,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.givingwhatwecan.org/sitemap.xml -> sitemap-0.xml (1488 loc); filter charities/metr or charities/arc-evals,https://www.givingwhatwecan.org/sitemap-0.xml,<loc>https://www.givingwhatwecan.org/charities/arc-evals</loc>,2026-09-16T09:53:03Z,GWWC sitemap-0 has 1488 loc; charities/arc-evals present; charities/metr HTTP 404. Charity page titles METR (formerly called ARC Evals).,1488,https://www.givingwhatwecan.org/charities/arc-evals,"/charities/metr is 404; alias ARC Evals is the sitemap slug. GWWC is an evaluator quoting Longview, not Longview's own ledger.","Independent catalog used to locate the Longview public-fund recommendation. Saved gwwc-sitemap-0_20260916T095303Z.xml, gwwc-arc_20260916T094905Z.html, gwwc-sitemap_20260916T094905Z.xml."
B14,B,MDS,C02.E2;C01.E5,EA Funds grants CSV API enumeration,,,,Effective Altruism Funds / Long-Term Future Fund,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://funds.effectivealtruism.org/api/grants (CSV); filter grantee for METR|Model Evaluation and Threat Research|ARC Evals|Alignment Research Center. Sitemap lists /grants.,https://funds.effectivealtruism.org/api/grants,"id,fund,description,grantee,amount,round,year,highlighted",2026-09-16T09:49:05Z,"CSV n=1663 grants. none found in EA Funds /api/grants as of 2026-09-16T09:49:05Z for METR / Model Evaluation and Threat Research / ARC Evals as grantee. One Alignment Research Center row (recxLTfnPAr8TTOal, LTFF 2022 Q4, amount 72000).",1663,,HTML grants UI is client-rendered; the CSV is the canonical dump. 2026 rows n=9 so the file is not a complete 2026 year.,Independent AI-safety grant database. ARC hit recorded as C07 without merging into METR Inc. Saved eaf-api_20260916T094905Z.csv and eaf-sitemap_20260916T094906Z.xml.
B15,B,MDS,C02.E2;C01.E5,Future of Life Institute grant-sitemap enumeration,,ARC Evals; Alignment Research Center Evals,,Future of Life Institute,,Alignment Research Center,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://futureoflife.org/grant-sitemap.xml (154 loc) filter alignment-research|metr|model-evaluation; then GET the ARC grant permalink,https://futureoflife.org/grant-sitemap.xml,<loc>https://futureoflife.org/grant/alignment-research-center/</loc>,2026-09-16T09:49:07Z,FLI grant-sitemap n=154; one Alignment Research Center loc; zero METR/Model Evaluation loc. WP REST /wp/v2/grant 404; sitemap is the public catalog.,154,https://futureoflife.org/grant/alignment-research-center/,"Award is to Alignment Research Center Evals Team, not to METR Inc. Amount labelled recommended, not paid.","Independent catalog. METR Inc none-found is D-side; ARC award is C06. Saved fli-grant-sitemap_20260916T094907Z.xml, fli-grant-arc_20260916T094907Z.html."
B16,B,MDS,C02.E2;C01.E5,Audacious Project grantee sitemap enumeration,,METR,,The Audacious Project (TED),,Canary (METR and RAND collaboration),,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.audaciousproject.org/sitemap.xml (244 loc) filter metr|canary,https://www.audaciousproject.org/sitemap.xml,<loc>https://audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand</loc>,2026-09-16T09:49:02Z,Sitemap n=244; one METR loc: Project Canary collaboration between METR and RAND. No METR-only grantee loc and no dollar amount on the grantee page.,244,https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand,Project page has no award amount. A collaboration listing is not a payment to METR Inc. $38 million seed figure is not recollected here.,"Named-supporter (Audacious) catalog. Saved audacious-sitemap_20260916T094902Z.xml, audacious-canary_20260916T094903Z.html."
B17,B,MDS,C02.E2;C01.E5,Manifund projects index (independent grant market),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://manifund.org/projects and GET /projects?q=METR ; scan escaped title fields in the Next.js dump,https://manifund.org/projects?q=METR,Manifund helps great charities get the funding they need.,2026-09-16T09:49:08Z,none found in Manifund projects query q=METR as of 2026-09-16T09:49:13Z for a METR/Model Evaluation and Threat Research project title (escaped title fields n=5695 contain no METR project card),0,,Live HTML is an 8MB Next.js dump; substring METR inside bundled JS/query string is not a project hit. r.jina.ai returned HTTP 403 this window.,"Independent catalog checked. Saved manifund-projects_20260916T094908Z.html, manifund-search-metr_20260916T094908Z.html."
B18,B,MDS,C02.E2;C01.E5,Candid public search used only as locator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://candid.org/search/?query=METR ; GET app.candid.org/profile/991219864,https://candid.org/search/?query=METR,"By registering or logging in, you get access to detailed profiles",2026-09-16T09:49:09Z,none found in Candid public search HTML as of 2026-09-16T09:49:11Z (login/register wall; no grant rows in recovered HTML),0,,Candid is a secondary database. This lane does not use it as the award source of record. Blind spot: subscription extracts.,Locator only. No primary award document was located via Candid. Saved candid-search-metr_20260916T094909Z.html.
B19,B,MDS,C02.E2;C01.E5,AI Security Institute official grants catalog (named supporter),,,,AI Security Institute,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.aisi.gov.uk/robots.txt Sitemap=https://www.aisi.gov.uk/sitemap.xml (206 loc) then GET /grants and /grants/example-projects; filter loc /grants,https://www.aisi.gov.uk/grants,Grants | The AI Security Institute (AISI),2026-09-16T09:48:57Z,"Canonical sitemap n=206 with 2 grant locs (/grants and /grants/example-projects). /grants is a Challenge Fund / Alignment Fund programme page (applications closed), not a grantee dump.",206,https://www.aisi.gov.uk/grants/example-projects,No public REST grant CPT (wp-json 404). Awardee names are not listed on /grants. Alignment Project site has no /awardees path (404).,"Named-supporter official catalog. robots.txt Sitemap=https://www.aisi.gov.uk/sitemap.xml. Saved aisi-robots_20260916T094856Z.txt, aisi-sitemap_20260916T094856Z.xml, aisi-grants_20260916T094857Z.html, aisi-example-projects_20260916T094857Z.html."
B20,B,MDS,C02.E2;C01.E5,AI Safety Directory grants catalog sitemap enumeration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://aisecurityandsafety.org/sitemap.xml (10 shards) then GET /en/grants/ ; count loc and /grants/ paths; follow /grants/arc-evals-research-grants/,https://aisecurityandsafety.org/sitemap.xml,<sitemap><loc>https://aisecurityandsafety.org/sitemap-0.xml</loc></sitemap>,2026-09-16T09:49:11Z,"Sitemap index 10 shards, combined loc=4546 of which 98 are /en/grants/ programme cards including /en/grants/arc-evals-research-grants/. One org loc /en/organizations/metr/. Zero loc is a grant TO METR Inc.",4546,https://aisecurityandsafety.org/en/grants/,"Directory of funding opportunities, not a payment ledger. ARC Evals Research Grants card names Alignment Research Center as funder, not METR as grantee.","Independent catalog. Saved aisdir-sitemap_20260916T094911Z.xml, aisdir-sitemap-6_20260916T095302Z.xml, aisdir-grants_20260916T094911Z.html, aisdir-arc-evals-grants_20260916T094911Z.html, aisdir-org-metr_20260916T094911Z.html."
B21,B,MDS,C02.E2;C01.E5,grantmaking.ai independent AI-safety funder landscape page,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.grantmaking.ai/fund-ai-safety ; text search METR|Model Evaluation|ARC Evals,https://www.grantmaking.ai/fund-ai-safety,For AI safety funders | grantmaking.ai,2026-09-16T09:49:11Z,"Page is a funder-landscape explainer naming Coefficient Giving, Longview, Survival and Flourishing Fund as major funds; it is not a grant-award index.",1,,No sitemap of awards. Not a substitute for those funders' own catalogs (already enumerated).,Independent catalog checked. Saved grantmaking-ai_20260916T094911Z.html.
B22,B,MDS,C02.E2;C01.E5,macroscopic.fund/grants path (independent funder site),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://macroscopic.fund/grants and GET https://macroscopic.fund/,https://macroscopic.fund/grants,<title>macroscopic.fund</title>,2026-09-16T09:49:12Z,GET /grants returned HTTP 404 (GoDaddy builder shell titled macroscopic.fund). Homepage fetched separately; no public grants index path recovered.,0,,"404 body is a site shell, not a grant table. No sitemap of awards.",Independent catalog checked. Saved macroscopic-grants_20260916T094912Z.html.
B23,B,MDS,C02.E2;C01.E5,every.org METR nonprofit page (independent giving site),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public grant databases,GET https://www.every.org/metr and GET /search?q=METR,https://www.every.org/metr,Vercel Security Checkpoint,2026-09-16T09:49:12Z,both URLs returned HTTP 429 with a Vercel Security Checkpoint page; no grant rows recovered,0,,Rate-limit / bot checkpoint. Blind spot: every.org nonprofit profile if it exists behind the checkpoint.,"Independent catalog attempted. Cap recorded. Saved every-metr_20260916T094912Z.html, every-search_20260916T094912Z.html."
