# fetch_window_utc=2026-09-16T09:42:04Z/2026-09-16T09:48:10Z
# routes_used=metr.org/blog/2024-10-09-new-support-through-the-audacious-project/; metr.org/about; metr.org/blog/; metr.org/blog/2026-08-14-funding-update/; metr.org/news; www.rand.org/news/press/2024/10/09.html; www.rand.org/search.html?query=Canary+METR+Audacious; www.rand.org/news/press/2024/10.html; www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/projects/canary.html; www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/funding.html; www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand; audaciousproject.org same path; www.audaciousproject.org/ideas/project-canary-a-collaboration-between-metr-and-rand; www.audaciousproject.org/about; /faq; /news; /grantees; /sitemap.xml; www.ted.com/search?q=Canary+METR+RAND; www.ted.com/talks?q=Canary+Audacious; www.ted.com/talks/beth_barnes_canary; www.ted.com/talks/864574; www.ted.com/about/programs-initiatives/the-audacious-project; ideas.ted.com/?s=Canary+METR; blog.ted.com/the-audacious-project-reveals-its-2024-cohort/; greaterwrong Barnes comment w3e6cbHeozQJaJH5c; lesswrong.com HTML and /graphql; Wayback CDX + id_ 20241009132212 RAND, 20241103120028 METR, 20241106023027 Audacious; r.jina.ai Audacious canary and about; research/STATE.md read-before-facts; S0-seed-import.csv M57/M58/G14 and S2-lineage-import.csv FN605 as locators only
# caps_hit=Wayback CDX first GET HTTP 504 then retries HTTP 503 Internet Archive Temporarily Offline (RAND/METR/Audacious, 3 tries each); Wayback id_ captures HTTP 200; r.jina.ai HTTP 403 Cloudflare challenge; lesswrong.com HTML HTTP 429 (retry 429; GraphQL POST 200); ted.com/talks/beth_barnes_canary HTTP 404; ted.com/talks/864574 HTTP 404; metr.org/news HTTP 404; audacious /ideas/project-canary HTTP 404; TED search Sorry we couldn't find anything quite like that; ideas.ted.com Sorry we couldn't find the story; RAND search.html is a JS shell with no Canary string in recovered HTML; RAND news/press/2024/10.html HTML has no Canary string; TED talks?q=Canary+Audacious Algolia 24 unrelated video hits and 0 Canary-award talks
# no_kevinnbass_sources=true
# research/STATE.md read 2026-09-16 before adding facts; already-held Canary/Audacious figures (seed M57 ~$38M, seed M58 ~$17M, seed G14 Barnes bit-under-$16m/3 years, lineage FN605) re-fetched from live or archived primary this lane and cited by those row ids, not recollected as new discoveries; Valhalla/High Tide RAND Canary filings used only as locators (S0 M119/MDP0001, S0 High Tide/MDP0002, MD14 C18/C19) and not imported as new money
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
B05,B,MDP,C06.E2,Audacious FAQ: TED itself does not provide funding for grantees,,,,TED,The Audacious Project,"grantees (including Canary as a 2024 idea, not named in this FAQ answer)",host does not pay,,,,,,,,,,,,,,,,,,,,,,no,issuer statements,GET https://www.audaciousproject.org/faq ; question Does TED provide funding for the projects?,https://www.audaciousproject.org/faq,"While The Audacious Project is housed at TED, TED itself does not provide funding for grantees. TED’s role is one of curation, ideation and community development.",2026-09-16T09:42:33Z,TED and The Audacious Project unmerged; TED is not a Canary payer on this FAQ,1,,"FAQ is program-wide, not Canary-specific. It does not name who does pay for Canary.",SHA-256=74ad2f09d8d65e43e8cb90feb9c066a35d0a7336aa50823bec95c2ddc4e0912a saved audacious-faq_20260916T094231Z.html. TED Foundation 990 none-found remains seed M118/MDS0008 locator; not re-collected.
B06,B,MDP,C06.E2,"RAND AIST center funding page lists The Audacious Project among center-wide funders, not as a Canary-specific payer list",,,,The Audacious Project,,RAND Global and Emerging Risks / AI Security and Technology center (not Canary-only),named on center funding list generally,,,,,,,2026-09-16,day,,,,,,,,,,,,,"adjacency / center-level list, not a Canary-specific transaction",no,issuer statements,GET https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/funding.html,https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology/funding.html,These have been made or recommended by:,2026-09-16T09:42:24Z,"Center-wide list includes The Audacious Project, High Tide Foundation, Valhalla Foundation and others; page does not attach any name to Canary",1,,A center funder list is not a Canary-specific funder disclosure. High Tide/Valhalla Canary filings remain locators for MD17.,Saved rand-aist-funding_20260916T094222Z.html. Also names High Tide Foundation and Valhalla Foundation on the same ul. Canary string is absent from this funding page. Not recollected as new money.
C01,C,MDF,C06.E2,Stated split: METR quotes approximately $17 million of the Canary funding for work at METR,,,,The Audacious Project,,METR,,,,,commitment,17000000,USD,2024-10-09,day,,committed; payment not stated,will support work at METR,Canary,,,,,,,,,,,issuer statements,GET https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,Approximately $17 million of this will support work at METR.,2026-09-16T09:42:06Z,Quoted allocation (not a subtraction): METR share approximately $17 million of the catalyzed approximately $38 million,1,,Quoted by METR only. RAND does not repeat this split. Not a payment. Not additive with A01 or with Barnes D01.,Same primary as A02. Labelled quoted allocation. Cites seed M58. SHA-256=2901b4015e28e138c6ca3b2b4c6533309bc8bcdce7cc4f24a09b6c4cf55b25e5.
C02,C,MDS,C06.E2,RAND announcement does not state a per-recipient dollar split,,,,The Audacious Project,,RAND and METR,,,,,,,,,,,,,Canary,,,,,,,,,,,issuer statements,GET https://www.rand.org/news/press/2024/10/09.html ; search million of this|METR share|split|17 million,https://www.rand.org/news/press/2024/10/09.html,none found in www.rand.org/news/press/2024/10/09.html for a per-recipient dollar split as of 2026-09-16T09:42:18Z,2026-09-16T09:42:18Z,none found in www.rand.org/news/press/2024/10/09.html for a per-recipient dollar split as of 2026-09-16T09:42:18Z,0,,RAND states a joint approximately $38 million to RAND and METR. will each contribute is not a dollar split. Blind spot: later RAND reports/990s are MD17 not this lane.,Bounded negative for a RAND-stated split. Do not infer RAND's share from METR's $17 million.
C03,C,MDP,C06.E2,"Arithmetic remainder of approximately $21 million for non-METR Canary work is a subtraction, not a quoted allocation",,,,The Audacious Project,,not quoted,,,,,commitment,21000000,USD,2024-10-09,day,,,,Canary,,,,,,,,,,,issuer statements,derived from METR sentences on GET https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/ ; not a quoted remainder,https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,"The Audacious Project catalyzed approximately $38 million of funding for Canary, a collaboration with METR and RAND focused on developing and deploying evaluations to monitor AI systems for dangerous capabilities. Approximately $17 million of this will support work at METR.",2026-09-16T09:42:06Z,subtraction: approximately 38000000 minus approximately 17000000 equals approximately 21000000; not a quoted RAND or other-recipient allocation,0,,This figure is a subtraction rather than a quoted allocation. Neither RAND nor Audacious quotes a $21 million RAND share. Approximately minus approximately is not exact. Do not treat as a documented RAND commitment.,"Marked subtraction per Task C. Not additive with C01. Not a payment. Empty quoted remainder on RAND/Audacious pages (C02, C04)."
C04,C,MDS,C06.E2,Audacious Canary page does not state a recipient split,,,,The Audacious Project,,METR; RAND,,,,,,,,,,,,,Canary,,,,,,,,,,,issuer statements,GET https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand ; search 17 million|38 million|split|share,https://www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand,none found in www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand for a recipient dollar split as of 2026-09-16T09:42:26Z,2026-09-16T09:42:26Z,none found in www.audaciousproject.org/grantees/project-canary-a-collaboration-between-metr-and-rand for a recipient dollar split as of 2026-09-16T09:42:26Z,0,,Collaboration listing is not an allocation. Blind spot: unpublished partner grant letters.,Bounded negative. Do not copy METR's $17 million onto Audacious as if Audacious stated it.
D01,D,MDF,C06.E2,"Beth Barnes 2025-09-28 restatement: Audacious funding a bit under $16m, commitment across 3 years",recipient,Beth Barnes; METR founder and head of research,comment_id=w3e6cbHeozQJaJH5c; postedAt=2025-09-28T20:34:12.755Z; sha256=9b5f52c36c8c14516b758ab1cb3cf957c59f364a9efc9bdc74e6b356ede95058,The Audacious Project,,METR,,,,,commitment,<16000000,USD,2025-09-28,day,3 years (restated 2025-09-28; start/end dates not stated),committed; payment not stated,,Canary,,,,a commitment across 3 years,,,,,,,self-statements,GET https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c ; corroborating POST https://www.lesswrong.com/graphql comment _id w3e6cbHeozQJaJH5c,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"Audacious funding: This ended up being a bit under $16m, and is a commitment across 3 years.",2026-09-16T09:43:05Z,Later restatement of METR-side Audacious amount and first stated term; statement date 2025-09-28; money_type remains commitment,1,https://www.lesswrong.com/graphql,Not an exact integer. Not additive with 2024-10-09 approximately $17 million (A02/C01). Does not convert the commitment into a payment. Page appearance of the GreaterWrong viewer is not the statement date; postedAt is.,Re-fetched GreaterWrong HTTP 200 (date text 28 Sep 2025 20:34 UTC; data-js-date=1759091652000). LessWrong HTML HTTP 429; GraphQL POST 200 postedAt=2025-09-28T20:34:12.755Z saved lesswrong-graphql-barnes_20260916T094537Z.json SHA-256=61e8dac127410c75e542d9256f5d1e1711d0728bff16c69304523aedda962544. Cites already-held seed G14 / S0-seed-import.csv#4 / MDF0004; this is a re-verification not a new amount. Beth Barnes named as public METR head of research.
D02,D,MDP,C06.E2,"Same Barnes comment: audacious funding was a one-off (nature restatement, not a payment)",,,,The Audacious Project,,METR,,,,,commitment,,,2025-09-28,day,,,,Canary,,,,,,,,,,,self-statements,GET https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c body after the $16m sentence,https://www.greaterwrong.com/posts/yrephKDBFL6h9zAFv/beth-barnes-s-shortform/comment/w3e6cbHeozQJaJH5c,"The audacious funding was a one-off, and we need to make sure we have a sustainable funding model.",2026-09-16T09:43:05Z,Restates the Audacious money as a one-off commitment; still not a payment,1,,one-off is not a paid_grant flag and not a term of years. Kept on a separate row from D01 so commitment amount/term and this nature clause are not collapsed.,Same primary as D01. money_type remains commitment. Not summed with D01.
D03,D,MDP,C06.E2,METR about page restates first institutional-scale funding through Audacious without restating amount or term,,,,The Audacious Project,TED,METR,,,,,,,,2026-09-16,day,,,,Canary,,,,,,,,,,,issuer statements,GET https://metr.org/about funding paragraph,https://metr.org/about,METR is funded by donations. We are grateful to METR’s many supporters: from METR’s first institutional-scale funding through,2026-09-16T09:42:09Z,Restates existence of first institutional-scale funding; no dollar amount and no term,1,,Page appearance is not a transaction date. Named-supporter list is not a Canary allocation. Amount/term not restated so this is not a replacement for A01/A02/D01.,SHA-256=3554d40c983c85bbc1a00ee005468e220ca10349291ebd85572703bb5c78577f saved metr-about_20260916T094206Z.html. Not a new money figure.
D04,D,MDP,C06.E2,METR 2026-08-14 funding-update thank-you restates first institutional-scale funding through Audacious without restating Canary amount or term,,,,The Audacious Project,,METR,,,,,,,,2026-08-14,day,,,,Canary,,,,,,,,,,,issuer statements,GET https://metr.org/blog/2026-08-14-funding-update/,https://metr.org/blog/2026-08-14-funding-update/,"Thank you to everyone who has supported METR over the years: The Audacious Project, through which we received our first institutional-scale funding; individuals from Jane Street; foundations like the Sijbrandij Foundation, The Pew Charitable Trusts, Schmidt Sciences and the Packard Foundation; and m",2026-09-16T09:42:14Z,Statement date 2026-08-14 via JSON-LD datePublished; no Canary dollar or term restated,1,,over the years is not a Canary payment date. The same post's around $71 million sentence is a separate six-month commitment total (MD14 A01) and is not a Canary restatement.,SHA-256=ea456b2af1d1c078af97f7d5e5752ff95991403f609f29fa4346afcaa48e37cf saved metr-funding-update_20260916T094212Z.html. JSON-LD datePublished=2026-08-14T00:00:00-07:00. Not treated as new Canary money.
D05,D,MDP,C06.E2,METR live page vs 2024-11-03 Wayback: dollar figures unchanged; project name shortened from Project Canary to Canary,,,,The Audacious Project,,Canary (METR and RAND),,,,,commitment,38000000,USD,2024-11-03,day,archive capture 20241103120028; not a transaction date,,,Project Canary,,,,,,,,,,,archives,GET https://web.archive.org/web/20241103120028id_/https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,https://web.archive.org/web/20241103120028id_/https://metr.org/blog/2024-10-09-new-support-through-the-audacious-project/,"The Audacious Project catalyzed approximately $38 million of funding for Project Canary, a collaboration with METR and RAND focused on developing and deploying evaluations to monitor AI systems for dangerous capabilities. Approximately $17 million of this will support work at METR.",2026-09-16T09:45:33Z,Archive restates the same approximately $38 million and approximately $17 million as the live page; name Project Canary vs live Canary; not a new amount,1,,Capture date is not a restatement-by-METR date of a new figure. Amount and METR share unchanged. Term still absent.,Wayback raw id_ HTTP 200. SHA-256=43005375c2c039081b4fda3db3860dc2aa19c9349dea79663c9e837fe3cf1d6c saved wayback-metr-20241103120028id_20260916T094531Z.html. Live page used as A01/A02. Not a new money discovery. CDX for this URL was HTTP 503 this fetch (E14); id_ still retrieved.
