# fetch_window_utc=2026-09-16T09:30:37Z/2026-09-16T09:35:35Z
# routes_used=metr.org Frontier Risk Report; Hugging Face incident blog+PDF; Opus 4.6 sabotage review blog+PDF; Anthropic agent-monitoring; RD-section Anthropic risk-report review; 2025-10-28 sabotage-report review; evaluations index (r.jina.ai) and reports gpt-5, gpt-5.1-codex-max, gpt-4o, o1-preview, o3, gpt-5.6-sol, claude-3-5-sonnet, claude-3-7, deepseek-r1, deepseek-v3, deepseek-qwen, gpt-4.5-evals blog; 2024 annual report PDF; metr.org/about; metr.org/coi-policy.pdf; metr.org/team pages of named FRR/HF staff; aievaluatorforum.org AEF-1; anthropic.com/company; anthropic.com cyber-incidents page; openai.com HF road-ahead; openai.com Christiano board (live 403, r.jina.ai); redwoodresearch.org/team
# caps_hit=openai.com/index/paul-christiano-joins-openai-foundation-board/ live HTTP 403 (r.jina.ai used); Wayback CDX HTTP 503; metr.org/evaluations/ live HTML thin (r.jina.ai used); metr.org/evaluations/gpt-4-5-evals/ HTTP 404 (blog URL used); no other METR report GET caps
# no_kevinnbass_sources=true
# embargo=nothing sent, nobody contacted, approximately $71 million composition not asked
# policy_not_retroactive=COI policy v1.0 last updated 2026-08-28 not applied as in-force to FRR 2026-05-19 or HF publication 2026-08-26
# seed_MDQ0001=re-verified against this-run primary, not copied as the capture
row,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,note
11,A,MDQ,C08.E2,"Ryan Greenblatt / Beth Barnes disclosed close personal relationship (HF blog footnote 2, added 2026-09-13)",individual,Ryan Greenblatt; Beth Barnes,,Ryan Greenblatt,,Beth Barnes,stated close personal relationship,,,,,,,2026-09-13,day,,,,"OpenAI / Hugging Face incident investigation, August 2026",OpenAI,,,,,"Beth Barnes was not involved in the decision to engage Ryan Greenblatt, nor was she directly involved in this investigation.",,"Ryan Greenblatt is the domestic partner of Beth Barnes, METR’s CEO.",,,project documents,GET https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/ footnote 2,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,"Ryan Greenblatt is the domestic partner of Beth Barnes, METR’s CEO. Beth Barnes was not involved in the decision to engage Ryan Greenblatt, nor was she directly involved in this investigation.",2026-09-16T09:30:37Z,METR public footnote; Greenblatt is Redwood staff contracting with METR; Barnes is METR CEO,1,,Non-involvement sentence is recorded as stated; the blog does not use the word recusal in this footnote.,"Primary research/primary/MD30-project-staff-conflicts/metr-org-hf-incident-blog-20260916T093037Z.html. METR’s uses U+2019. This is not a copy of repo/research/hf_case.csv. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
12,A,MDS,C08.E2,HF PDF (Aug 26) staff names without spouse/partner/recusal text,project,,,,,,,,,,,,,2026-08-26,day,,,,"OpenAI / Hugging Face incident investigation, August 2026",OpenAI,,,,,,,"PDF names Hjalmar Wijk, Ajeya Cotra, Ryan Greenblatt; no spouse, domestic partner, or recusal sentence in the PDF text layer",,,project documents,GET https://metr.org/hugging-face-incident-report-aug-2026.pdf; pdftotext; search recusal/spouse/partner/conflict of interest,https://metr.org/hugging-face-incident-report-aug-2026.pdf,Two METR staff members (Hjalmar Wijk and Ajeya Cotra) and a Redwood Research staff,2026-09-16T09:30:37Z,"none found in https://metr.org/hugging-face-incident-report-aug-2026.pdf for recusal, spouse, or domestic-partner disclosure as of 2026-09-16T09:30:37Z",0,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,"The 9/13/2026 footnotes exist on the blog, not in this PDF text layer. pdftotext of this-run primary; 'conflict' hits are agent-vs-agent, not personnel CoI.","Primary research/primary/MD30-project-staff-conflicts/metr-org-hf-incident-report-pdf-20260916T093037Z.pdf and .txt. Publication date on PDF: August 26, 2026. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
13,A,MDQ,C08.E2,Opus 4.6 sabotage-risk-report review named authors; no staff-conflict text,project,,,,,,,,,,,,,2026-03-12,day,,,,Review of the Anthropic Sabotage Risk Report: Claude Opus 4.6,Anthropic,,,,,,,authors named; document states no personnel-conflict disclosure,,,project documents,GET https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/; search conflict of interest/recusal,https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/,"Nikola Jurkovic, Hjalmar Wijk, Beth Barnes, Charles Foster, Michael Chen",2026-09-16T09:30:37Z,none found in https://metr.org/blog/2026-03-12-sabotage-risk-report-opus-4-6-review/ for staff-conflict or recusal text as of 2026-09-16T09:30:37Z,0,https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,Authors are named. Absence of a CoI section is not a finding that no conflicts existed. Engagement predates COI policy v1.0 (2026-08-28).,"Primary research/primary/MD30-project-staff-conflicts/metr-org-opus-4-6-sabotage-review-20260916T093037Z.html. Quote is the post-authors byline. PDF sibling also has no 'conflict of interest' or 'recusal'. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
14,A,MDQ,C08.E2,Anthropic agent-monitoring red-team named staff; no staff-conflict text,project,,,,,,,,,,,,,2026-03-25,day,,,,Red-teaming Anthropic agent monitoring (February–March 2026),Anthropic,,,,,,,David Rein named; document states no personnel-conflict disclosure,,,project documents,GET https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/; search conflict of interest/recusal,https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,a METR staff member (David Rein) recently spent three weeks,2026-09-16T09:30:37Z,none found in https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/ for staff-conflict or recusal text as of 2026-09-16T09:30:37Z,0,,Named staff is David Rein. No CoI/recusal section. Engagement predates COI policy v1.0 (2026-08-28).,"Primary research/primary/MD30-project-staff-conflicts/metr-org-anthropic-agent-monitoring-20260916T093037Z.html. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
15,A,MDQ,C08.E2,Review of Anthropic Risk Report R&D section named authors; no staff-conflict text,project,,,,,,,,,,,,,2026-05-08,day,,,,Review of the Risks from automated R&D section in the Anthropic Risk Report (February 2026),Anthropic,,,,,,,authors named; document states no personnel-conflict disclosure,,,project documents,GET https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-review/; search conflict of interest/recusal,https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-review/,"Nikola Jurkovic, Beth Barnes, Hjalmar Wijk",2026-09-16T09:30:37Z,none found in https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-review/ for staff-conflict or recusal text as of 2026-09-16T09:30:37Z,0,,"Authors named on the byline. No CoI section. Dated 2026-05-08, before COI policy v1.0.","Primary research/primary/MD30-project-staff-conflicts/metr-org-rd-section-anthropic-risk-report-review-20260916T093037Z.html. Quote is the post-authors byline. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
16,B,MDR,C08.E2,Direct equity of evaluator staff in system providers (FRR Table A.1 2.4.4),project staff (unnamed as a class),,,METR evaluator staff who carried out the Frontier Risk Report evaluation,,system provider or its direct competitors,direct equity,,,,,,,2026-05-19,day,,,,"METR Frontier Risk Report, May 2026",,,,,,,,Do evaluator staff who carried out the evaluation own equity in the system provider or its direct competitors? No,"direct equity (category kept separate from employment, relationship, board, adjacency)",,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 2.4.4,https://metr.org/blog/2026-05-19-frontier-risk-report/,Do evaluator staff who carried out the evaluation own equity in the system provider or its direct competitors?,2026-09-16T09:30:37Z,Table cell answer: No,1,,Org-level answer for the pilot; not a per-person cap table. Not an Anthropic-holder identification. Not C05.E1.,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Adjacent cell is 'No'. Direct equity is not recent employment, not simultaneous work, not a close personal relationship, not a board role, not Constellation adjacency. A firm/supporter Anthropic stake is not assigned as a staffer's conflict. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
17,B,MDR,C08.E2,Simultaneous lab work of evaluation staff (FRR Table A.1 2.4.5),project staff (unnamed as a class),,,METR evaluation staff working on the Frontier Risk Report evaluation,,system provider or its direct competitors,simultaneous lab work,,,,,,,2026-05-19,day,,,,"METR Frontier Risk Report, May 2026",,,,,,,,Do any evaluation staff working on the evaluation simultaneously work for the system provider or its direct competitors? No,simultaneous lab work (category kept separate from recent employment and from equity),,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 2.4.5,https://metr.org/blog/2026-05-19-frontier-risk-report/,Do any evaluation staff working on the evaluation simultaneously work for the system provider or its direct competitors?,2026-09-16T09:30:37Z,Table cell answer: No,1,,This No is not a statement about former employment. Not labelled as recent lab employment.,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Adjacent cell is 'No'. Simultaneous work is a distinct category from recent lab employment. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
18,B,MDR,C08.E2,"Stated close personal relationships, unnamed (FRR Table A.1 2.4.6)",project staff and collaborators (unnamed),,,staff and collaborators directly involved in this pilot (at least 6),,AI company staff,stated close personal relationship,,,,,,,2026-05-19,day,,,,"METR Frontier Risk Report, May 2026",,,,,,,,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,"stated close personal relationship (category kept separate from equity, employment, board, adjacency)",,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 2.4.6,https://metr.org/blog/2026-05-19-frontier-risk-report/,Several of the staff and collaborators directly involved in this pilot (at least 6) have close personal relationships with AI company staff.,2026-09-16T09:30:37Z,aggregate disclosure; persons unnamed,1,,Not attached to a named person. Separate from the Constellation adjacency sentence and from the equity/simultaneous Nos.,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Re-verified MDQ0001 fact, Task B category row. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
19,B,MDR,C08.E2,Ajeya Cotra — stated close personal relationship (HF footnote 1),individual,,,Ajeya Cotra,,Paul Christiano,stated close personal relationship,,,,,,,2026-09-09,day,,,,"OpenAI / Hugging Face incident investigation, August 2026",OpenAI,,,,,,,Ajeya Cotra’s spouse Paul Christiano joined OpenAI’s Safety and Security Committee,stated close personal relationship (not Cotra board role; not Cotra equity; not simultaneous lab work),,project documents,GET HF blog footnote 1,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,"On Sep 9th (after this report was completed and published on Aug 26th), Ajeya Cotra’s spouse Paul Christiano joined OpenAI’s Safety and Security Committee.",2026-09-16T09:30:37Z,public METR disclosure of a close personal relationship; SSC appointment dated after the report,1,,"Christiano's OpenAI board/SSC role is his, recorded on a separate board-role row. Not Anthropic. Not C05.E1.","Primary research/primary/MD30-project-staff-conflicts/metr-org-hf-incident-blog-20260916T093037Z.html. Category is close personal relationship only. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
20,B,MDR,C08.E2,Ryan Greenblatt / Beth Barnes — stated close personal relationship (HF footnote 2),individual,,,Ryan Greenblatt,,Beth Barnes,stated close personal relationship,,,,,,,,,,,,"OpenAI / Hugging Face incident investigation, August 2026",,,,,,,,"Ryan Greenblatt is the domestic partner of Beth Barnes, METR’s CEO.",stated close personal relationship (not equity; not lab employment; not a board role),,project documents,GET HF blog footnote 2,https://metr.org/blog/2026-08-26-openai-hugging-face-incident-investigation/,"Ryan Greenblatt is the domestic partner of Beth Barnes, METR’s CEO. Beth Barnes was not involved in the decision to engage Ryan Greenblatt, nor was she directly involved in this investigation.",2026-09-16T09:30:37Z,public METR disclosure; Greenblatt is Redwood staff contracting with METR,1,,"Barnes's prior OpenAI/DeepMind employment is a separate recent-lab-employment row, not this relationship.","Primary research/primary/MD30-project-staff-conflicts/metr-org-hf-incident-blog-20260916T093037Z.html. Redwood Research and METR kept as separate legal entities. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source."
